ReliabilityRank,CostOfLivingRank,PercentSales,AvgDaysToTurn,ReviewScore,AvgMPG,age,odo,price,owner_0,owner_1,owner_2,usage_FLEET,usage_PERSONAL,LuxurySportsOrHybrid_N,LuxurySportsOrHybrid_U,LuxurySportsOrHybrid_Y,drivetrain_AWD,drivetrain_FWD,accidenthist_N,accidenthist_Y,colorexterior_BLACK,colorexterior_BLUE,colorexterior_GRAY,colorexterior_OTHER,colorexterior_RED,colorexterior_SILVER,colorexterior_WHITE,colorinterior_BEIGE,colorinterior_BLACK,colorinterior_GRAY,colorinterior_OTHER,bodytype_CONVERTIBLE,bodytype_COUPE,bodytype_HATCHBACK,bodytype_PICKUP,bodytype_SEDAN,bodytype_SUV,bodytype_TRUCK,bodytype_VAN/MINIVAN,bodytype_WAGON
10.0,3,13.832688602095642,71.61538461538461,8.3,25.0,3,22.127,17.7,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
18.0,14,8.336902292535045,48.69230769230769,8.4,23.5,10,190.166,4.482,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
8.0,14,1.7781767945930906,74.0,7.7,31.0,3,29.47,24.964,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
10.0,34,13.832688602095642,71.61538461538461,8.2,26.0,3,26.416,15.499,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
20.0,49,0.7338088088347337,93.76923076923077,6.3,27.5,0,0.399,19.999,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
5.0,26,12.1872269830779,43.23076923076923,8.7,35.0,8,156.956,6.595,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
10.0,11,13.832688602095642,71.61538461538461,8.3,25.0,3,33.838,15.989,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
6.0,49,2.2234046752368357,58.76923076923077,7.7,35.0,3,53.77,10.265,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9.0,15,11.692583720044867,78.23076923076923,8.4,29.0,3,48.941,12.889,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
10.0,11,13.832688602095642,71.61538461538461,8.3,25.0,3,23.462,15.995,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5.0,14,12.1872269830779,43.23076923076923,8.7,35.0,3,30.808,15.937,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
17.0,27,0.8766066421183164,65.53846153846153,7.9,25.0,3,43.017,22.881,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
2.0,3,1.6699578894174951,54.30769230769231,7.5,25.5,8,85.433,18.988,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
10.0,14,13.832688602095642,71.61538461538461,8.2,26.0,10,102.363,8.6,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
24.0,43,0.6528082167930821,68.3076923076923,7.4,26.5,4,60.015,18.881,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
23.0,14,4.128452974634556,23.23076923076923,8.2,28.5,1,3.967,28.8,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
25.0,3,2.126715603110482,98.53846153846153,5.5,22.0,2,27.743,13.5,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
10.0,10,13.832688602095642,71.61538461538461,8.2,26.0,4,84.26,10.395,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
18.0,31,8.336902292535045,48.69230769230769,8.1,34.0,3,20.521,18.362,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
10.0,6,13.832688602095642,71.61538461538461,7.3,20.5,3,70.498,21.995,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
10.0,49,13.832688602095642,71.61538461538461,8.2,26.0,6,106.093,7.99,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
18.0,29,8.336902292535045,48.69230769230769,8.1,34.0,3,44.371,17.808,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
5.0,11,12.1872269830779,43.23076923076923,7.9,22.0,3,53.866,25.294,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
12.0,9,0.8453554773218747,80.23076923076923,7.6,26.0,7,98.711,10.0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
18.0,27,8.336902292535045,48.69230769230769,8.2,34.0,3,28.306,15.529,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5.0,27,12.1872269830779,43.23076923076923,8.7,35.0,3,16.024,16.882,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
16.0,49,6.28802759768661,76.23076923076923,6.9,35.0,2,75.645,7.2,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
26.0,14,5.534839958792396,74.23076923076923,8.1,22.5,3,32.583,20.99,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
9.0,30,11.692583720044867,78.23076923076923,8.4,29.0,2,29.865,16.5,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5.0,5,12.1872269830779,43.23076923076923,8.7,35.0,3,72.707,14.995,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
9.0,15,11.692583720044867,78.23076923076923,8.0,22.5,3,35.202,19.854,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8.0,14,1.7781767945930906,74.0,8.5,25.0,4,13.642,26.401,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
18.0,14,8.336902292535045,48.69230769230769,8.1,34.0,3,33.113,21.832,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
18.0,43,8.336902292535045,48.69230769230769,8.1,34.0,3,26.271,19.797,0,1,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
9.0,27,11.692583720044867,78.23076923076923,8.4,29.0,2,7.896,24.995,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
10.0,9,13.832688602095642,71.61538461538461,8.3,25.0,3,45.501,14.995,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
16.0,49,6.28802759768661,76.23076923076923,7.2,33.0,1,11.597,13.982,0,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9.0,49,11.692583720044867,78.23076923076923,8.2,25.5,1,31.411,16.49,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9.0,49,11.692583720044867,78.23076923076923,8.5,33.0,3,46.929,12.0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
13.0,52,4.156328806440607,79.07692307692308,8.3,33.0,3,38.128,9.999,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
18.0,9,8.336902292535045,48.69230769230769,8.1,34.0,3,29.608,15.949,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
10.0,42,13.832688602095642,71.61538461538461,8.3,25.0,3,24.585,16.75,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
10.0,15,13.832688602095642,71.61538461538461,8.2,26.0,4,44.181,11.477,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9.0,14,11.692583720044867,78.23076923076923,8.0,22.5,3,29.614,20.99,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
18.0,27,8.336902292535045,48.69230769230769,8.5,29.0,13,193.381,5.488,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
10.0,27,13.832688602095642,71.61538461538461,7.3,20.5,3,63.694,17.998,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
6.0,29,2.2234046752368357,58.76923076923077,7.8,30.5,5,82.783,7.999,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
10.0,31,13.832688602095642,71.61538461538461,8.2,26.0,3,27.686,15.3,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
18.0,23,8.336902292535045,48.69230769230769,8.1,34.0,3,41.921,15.552,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5.0,47,12.1872269830779,43.23076923076923,7.9,32.0,3,18.418,14.9,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
16.0,27,6.28802759768661,76.23076923076923,7.2,33.0,1,7.109,10.999,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
5.0,14,12.1872269830779,43.23076923076923,8.7,35.0,3,46.695,13.5,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
10.0,27,13.832688602095642,71.61538461538461,7.2,22.0,7,101.314,7.299,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
16.0,11,6.28802759768661,76.23076923076923,6.9,35.0,1,7.955,13.5,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
18.0,14,8.336902292535045,48.69230769230769,8.1,34.0,4,29.992,17.9,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
10.0,34,13.832688602095642,71.61538461538461,7.3,20.5,3,35.928,24.999,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
10.0,10,13.832688602095642,71.61538461538461,8.2,26.0,3,45.882,14.5,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6.0,27,2.2234046752368357,58.76923076923077,8.6,28.0,4,30.078,13.499,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2.0,33,1.6699578894174951,54.30769230769231,8.1,27.5,3,21.733,27.095,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
10.0,33,13.832688602095642,71.61538461538461,8.3,25.0,3,46.32,14.499,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
10.0,17,13.832688602095642,71.61538461538461,8.2,26.0,3,30.0,13.052,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
16.0,29,6.28802759768661,76.23076923076923,7.4,29.5,3,31.52,14.499,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5.0,47,12.1872269830779,43.23076923076923,7.9,32.0,3,35.399,13.683,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
10.0,12,13.832688602095642,71.61538461538461,8.3,25.0,7,117.388,8.95,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8.0,14,1.7781767945930906,74.0,7.7,28.5,12,86.764,10.495,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
9.0,14,11.692583720044867,78.23076923076923,8.4,29.0,2,58.143,16.3,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
10.0,22,13.832688602095642,71.61538461538461,8.2,26.0,8,63.37,8.5,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
9.0,9,11.692583720044867,78.23076923076923,7.8,32.5,0,14.423,16.999,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
10.0,29,13.832688602095642,71.61538461538461,8.2,26.0,1,42.077,16.548,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
18.0,30,8.336902292535045,48.69230769230769,8.1,34.0,3,29.611,17.995,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
10.0,11,13.832688602095642,71.61538461538461,8.3,25.0,7,100.403,8.512,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
8.0,49,1.7781767945930906,74.0,7.7,31.0,0,0.012,41.888,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
5.0,27,12.1872269830779,43.23076923076923,7.9,30.5,2,39.316,18.895,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
17.0,49,0.8766066421183164,65.53846153846153,6.2,29.0,3,32.306,14.995,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
7.0,14,0.7127111277128115,76.53846153846153,7.6,23.5,3,20.402,22.295,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
16.0,27,6.28802759768661,76.23076923076923,7.7,33.5,1,32.806,17.653,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
6.0,14,2.2234046752368357,58.76923076923077,7.7,35.0,7,71.683,10.59,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
26.0,43,5.534839958792396,74.23076923076923,8.1,22.5,3,23.422,26.986,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
18.0,15,8.336902292535045,48.69230769230769,8.2,34.0,3,21.282,15.588,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
18.0,22,8.336902292535045,48.69230769230769,8.5,29.0,9,170.865,7.275,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
10.0,31,13.832688602095642,71.61538461538461,7.9,25.5,7,131.762,7.499,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
12.0,27,0.8453554773218747,80.23076923076923,7.8,22.5,3,32.203,27.562,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
10.0,43,13.832688602095642,71.61538461538461,8.3,25.0,3,42.016,17.51,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
9.0,45,11.692583720044867,78.23076923076923,8.4,29.0,2,33.324,18.5,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
12.0,14,0.8453554773218747,80.23076923076923,6.9,18.5,11,131.492,13.488,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
15.0,50,1.2036513555233697,55.38461538461539,8.5,30.5,8,74.569,19.495,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
15.0,33,1.2036513555233697,55.38461538461539,8.5,24.5,10,216.37,6.0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
18.0,49,8.336902292535045,48.69230769230769,8.1,34.0,3,74.189,15.99,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
26.0,14,5.534839958792396,74.23076923076923,7.0,27.5,4,78.231,9.495,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
17.0,27,0.8766066421183164,65.53846153846153,7.4,28.0,11,112.0,8.457,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
26.0,39,5.534839958792396,74.23076923076923,7.1,21.0,1,15.996,39.95,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
16.0,12,6.28802759768661,76.23076923076923,7.2,33.0,2,38.953,11.888,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
16.0,16,6.28802759768661,76.23076923076923,7.2,33.0,1,35.253,10.997,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
22.0,44,2.208680273976825,57.92307692307692,7.9,28.5,10,84.1,8.995,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
10.0,22,13.832688602095642,71.61538461538461,7.3,20.5,3,81.507,25.472,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
9.0,2,11.692583720044867,78.23076923076923,8.4,29.0,2,15.574,19.336,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
9.0,22,11.692583720044867,78.23076923076923,8.4,29.0,2,8.644,19.995,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
16.0,29,6.28802759768661,76.23076923076923,7.4,29.5,3,63.021,11.995,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
13.0,39,4.156328806440607,79.07692307692308,8.1,31.0,3,52.0,11.0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
13.0,3,4.156328806440607,79.07692307692308,8.1,31.0,1,34.302,14.995,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
14.0,14,3.9890632445645786,73.38461538461539,8.5,28.5,5,98.02,7.449,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8.0,39,1.7781767945930906,74.0,8.5,25.0,12,69.649,9.999,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
18.0,49,8.336902292535045,48.69230769230769,8.2,34.0,3,42.555,14.943,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
18.0,31,8.336902292535045,48.69230769230769,8.2,34.0,3,36.015,15.69,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
9.0,8,11.692583720044867,78.23076923076923,7.8,32.5,3,25.68,15.0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
16.0,7,6.28802759768661,76.23076923076923,7.4,29.5,3,25.477,20.997,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
9.0,23,11.692583720044867,78.23076923076923,8.4,29.0,2,55.086,16.9,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
10.0,14,13.832688602095642,71.61538461538461,8.2,26.0,2,65.268,13.02,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
10.0,7,13.832688602095642,71.61538461538461,7.3,20.5,3,52.148,24.999,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8.0,11,1.7781767945930906,74.0,7.7,31.0,9,120.291,9.877,0,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
5.0,26,12.1872269830779,43.23076923076923,8.1,23.0,10,130.082,8.95,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
13.0,33,4.156328806440607,79.07692307692308,8.3,30.5,11,150.978,5.2,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
5.0,47,12.1872269830779,43.23076923076923,7.9,30.5,3,33.358,19.497,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
10.0,31,13.832688602095642,71.61538461538461,8.3,25.0,3,85.229,13.0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
10.0,29,13.832688602095642,71.61538461538461,8.3,26.0,13,115.744,7.988,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
9.0,9,11.692583720044867,78.23076923076923,8.4,29.0,2,11.827,20.486,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
5.0,19,12.1872269830779,43.23076923076923,8.7,35.0,3,50.364,16.693,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
9.0,15,11.692583720044867,78.23076923076923,8.4,29.0,1,8.459,21.99,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
9.0,52,11.692583720044867,78.23076923076923,8.4,30.0,6,59.171,7.499,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
26.0,50,5.534839958792396,74.23076923076923,7.0,27.5,6,75.21,9.99,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
16.0,7,6.28802759768661,76.23076923076923,7.2,33.0,1,39.796,11.999,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
18.0,31,8.336902292535045,48.69230769230769,8.1,34.0,2,18.256,18.375,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
9.0,22,11.692583720044867,78.23076923076923,7.8,32.5,2,63.086,12.95,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
26.0,47,5.534839958792396,74.23076923076923,8.1,22.5,3,24.376,22.777,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
28.0,29,3.3940162460390058,72.07692307692308,7.4,23.5,12,142.889,7.599,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
18.0,22,8.336902292535045,48.69230769230769,8.5,29.0,13,137.622,6.995,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
18.0,43,8.336902292535045,48.69230769230769,8.2,34.0,3,49.801,13.85,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
9.0,24,11.692583720044867,78.23076923076923,7.8,32.5,3,55.639,16.495,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
16.0,29,6.28802759768661,76.23076923076923,7.2,33.0,1,31.676,12.988,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
28.0,3,3.3940162460390058,72.07692307692308,7.4,23.5,10,81.684,8.2,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
