colorexterior,colorinterior,accidenthist,owner,usage,price,age,odo,ReliabilityRank,CostOfLivingRank,PercentSales,AvgDaysToTurn,bodytype,ReviewScore,AvgMPG,LuxurySportsOrHybrid,drivetrain
WHITE,BLACK,N,1,PERSONAL,20.0,1,14.112,25.0,29,2.126715603110482,98.53846153846153,COUPE,8.3,24.5,Y,AWD
BLACK,BLACK,N,2,FLEET,25.981,2,21.67,22.0,29,2.208680273976825,57.92307692307692,SUV,8.4,19.0,Y,FWD
GRAY,GRAY,N,1,PERSONAL,14.879,3,39.117,18.0,6,8.336902292535045,48.69230769230769,SEDAN,8.2,34.0,N,FWD
SILVER,BLACK,N,1,PERSONAL,17.988,1,9.2,10.0,6,13.832688602095642,71.61538461538461,SEDAN,8.2,26.0,N,FWD
SILVER,BLACK,N,1,PERSONAL,16.956,1,21.73,16.0,14,6.28802759768661,76.23076923076923,SEDAN,7.7,33.5,N,FWD
WHITE,BLACK,N,2,PERSONAL,20.077,3,42.958,22.0,14,2.208680273976825,57.92307692307692,SUV,8.4,19.0,Y,AWD
WHITE,BLACK,N,1,FLEET,11.241,1,37.328,16.0,39,6.28802759768661,76.23076923076923,SEDAN,7.2,33.0,N,FWD
SILVER,BLACK,N,0,PERSONAL,19.689,1,31.757,16.0,10,6.28802759768661,76.23076923076923,SUV,7.4,29.5,N,FWD
BLACK,BLACK,N,2,PERSONAL,22.995,3,30.005,22.0,49,2.208680273976825,57.92307692307692,SEDAN,7.9,28.5,Y,AWD
WHITE,BEIGE,Y,1,PERSONAL,14.495,3,20.773,13.0,1,4.156328806440607,79.07692307692308,SEDAN,8.1,31.0,N,FWD
WHITE,BLACK,N,1,PERSONAL,15.99,1,39.877,14.0,23,3.9890632445645786,73.38461538461539,SEDAN,8.4,28.5,N,FWD
SILVER,BLACK,N,1,PERSONAL,10.998,1,3.189,16.0,15,6.28802759768661,76.23076923076923,SEDAN,6.9,35.0,N,FWD
SILVER,BLACK,N,1,PERSONAL,17.986,1,32.068,26.0,15,5.534839958792396,74.23076923076923,SUV,7.0,27.5,N,FWD
BLACK,BLACK,N,2,PERSONAL,22.414,3,47.428,22.0,49,2.208680273976825,57.92307692307692,SEDAN,7.9,28.5,Y,AWD
GRAY,BLACK,N,1,PERSONAL,19.763,1,22.836,26.0,11,5.534839958792396,74.23076923076923,SUV,7.0,27.5,N,FWD
GRAY,BLACK,N,1,PERSONAL,30.93,3,46.552,22.0,5,2.208680273976825,57.92307692307692,SUV,8.4,19.0,Y,FWD
BLUE,GRAY,N,1,PERSONAL,5.488,8,91.152,14.0,14,3.9890632445645786,73.38461538461539,VAN/MINIVAN,8.1,21.0,N,FWD
GRAY,BLACK,Y,1,FLEET,11.991,1,20.44,13.0,27,4.156328806440607,79.07692307692308,SUV,8.3,30.0,N,AWD
SILVER,BLACK,N,2,PERSONAL,11.19,6,51.556,6.0,9,2.2234046752368357,58.76923076923077,SEDAN,7.8,30.5,N,FWD
SILVER,BLACK,N,1,PERSONAL,18.989,1,23.138,13.0,33,4.156328806440607,79.07692307692308,SUV,8.5,25.5,N,AWD
SILVER,BLACK,N,2,FLEET,17.2,0,1.708,5.0,27,12.1872269830779,43.23076923076923,SEDAN,7.9,32.0,N,FWD
SILVER,OTHER,N,1,PERSONAL,6.794,4,116.013,10.0,27,13.832688602095642,71.61538461538461,SEDAN,8.2,26.0,N,FWD
SILVER,BLACK,N,1,PERSONAL,11.997,1,17.282,16.0,18,6.28802759768661,76.23076923076923,SEDAN,6.9,35.0,N,FWD
BLACK,BLACK,N,1,PERSONAL,8.49,1,37.333,16.0,27,6.28802759768661,76.23076923076923,SEDAN,6.9,35.0,N,FWD
BLACK,BLACK,Y,2,FLEET,5.999,5,150.311,31.0,11,0.6898618253052382,94.76923076923077,SEDAN,8.0,20.5,N,FWD
GRAY,BLACK,N,2,PERSONAL,3.997,11,204.089,16.0,33,6.28802759768661,76.23076923076923,SEDAN,7.7,33.5,N,FWD
RED,BEIGE,N,1,PERSONAL,6.3,9,119.43,5.0,14,12.1872269830779,43.23076923076923,SEDAN,7.9,32.0,N,FWD
GRAY,OTHER,N,1,PERSONAL,19.99,1,30.535,26.0,48,5.534839958792396,74.23076923076923,SUV,7.0,27.5,N,AWD
GRAY,GRAY,N,1,PERSONAL,14.64,3,26.95,18.0,9,8.336902292535045,48.69230769230769,SEDAN,8.2,34.0,N,FWD
SILVER,BLACK,N,1,PERSONAL,14.98,1,31.881,9.0,14,11.692583720044867,78.23076923076923,SEDAN,7.8,32.5,N,FWD
WHITE,BLACK,N,2,FLEET,25.485,2,20.601,22.0,39,2.208680273976825,57.92307692307692,SUV,8.4,19.0,Y,FWD
WHITE,BEIGE,N,1,PERSONAL,28.864,3,32.736,24.0,31,0.6528082167930821,68.3076923076923,SUV,7.9,23.5,Y,AWD
SILVER,BLACK,N,1,PERSONAL,47.995,1,31.432,10.0,24,13.832688602095642,71.61538461538461,SUV,8.3,20.5,N,AWD
BLUE,BLACK,N,2,FLEET,4.995,8,92.771,10.0,29,13.832688602095642,71.61538461538461,SEDAN,7.9,31.0,N,FWD
GRAY,GRAY,N,1,PERSONAL,17.499,3,17.402,13.0,43,4.156328806440607,79.07692307692308,SUV,7.9,26.5,N,AWD
BLACK,BEIGE,N,1,PERSONAL,26.888,3,24.551,2.0,49,1.6699578894174951,54.30769230769231,SEDAN,8.1,27.5,Y,FWD
WHITE,BLACK,Y,1,PERSONAL,11.89,1,77.045,6.0,34,2.2234046752368357,58.76923076923077,SEDAN,7.7,35.0,N,FWD
WHITE,BEIGE,Y,1,PERSONAL,16.988,3,28.533,16.0,33,6.28802759768661,76.23076923076923,SUV,7.4,29.5,N,AWD
SILVER,OTHER,N,2,PERSONAL,10.49,9,157.178,18.0,30,8.336902292535045,48.69230769230769,SUV,7.8,23.0,N,AWD
BLACK,BLACK,N,1,PERSONAL,11.0,5,64.584,18.0,27,8.336902292535045,48.69230769230769,SEDAN,8.2,34.0,N,FWD
SILVER,BLACK,Y,2,PERSONAL,9.495,9,82.102,23.0,48,4.128452974634556,23.23076923076923,WAGON,8.2,28.5,N,FWD
WHITE,BLACK,N,1,PERSONAL,12.621,1,32.206,16.0,29,6.28802759768661,76.23076923076923,SEDAN,7.2,33.0,N,FWD
BLACK,OTHER,N,1,PERSONAL,29.0,2,57.519,8.0,40,1.7781767945930906,74.0,SUV,7.7,23.0,Y,AWD
BLACK,BLACK,N,1,PERSONAL,24.5,3,27.714,22.0,44,2.208680273976825,57.92307692307692,SEDAN,7.9,28.5,Y,FWD
SILVER,BLACK,N,1,PERSONAL,24.989,3,34.504,22.0,33,2.208680273976825,57.92307692307692,SEDAN,7.9,28.5,Y,FWD
BLACK,BLACK,N,1,PERSONAL,19.999,1,28.843,31.0,11,0.6898618253052382,94.76923076923077,SEDAN,8.0,20.5,N,AWD
GRAY,BLACK,N,2,PERSONAL,16.608,6,85.187,5.0,14,12.1872269830779,43.23076923076923,SUV,7.9,22.0,N,FWD
GRAY,BLACK,N,1,PERSONAL,13.406,1,41.6,16.0,10,6.28802759768661,76.23076923076923,SEDAN,7.2,33.0,N,FWD
WHITE,BLACK,N,1,PERSONAL,11.837,5,155.0,2.0,49,1.6699578894174951,54.30769230769231,HATCHBACK,7.5,25.5,Y,FWD
WHITE,BLACK,N,1,PERSONAL,29.498,1,26.998,10.0,49,13.832688602095642,71.61538461538461,COUPE,8.3,26.0,Y,FWD
BLACK,BLACK,N,0,PERSONAL,20.548,1,31.4,5.0,39,12.1872269830779,43.23076923076923,SEDAN,8.7,35.0,N,FWD
RED,OTHER,N,2,PERSONAL,7.999,6,132.193,5.0,33,12.1872269830779,43.23076923076923,SEDAN,8.7,35.0,N,FWD
WHITE,BEIGE,N,2,FLEET,12.495,5,65.274,6.0,27,2.2234046752368357,58.76923076923077,SUV,8.1,25.5,N,FWD
WHITE,BLACK,N,2,PERSONAL,10.924,2,38.132,14.0,13,3.9890632445645786,73.38461538461539,SEDAN,8.4,36.0,N,FWD
WHITE,BLACK,N,1,PERSONAL,9.995,6,57.06,14.0,27,3.9890632445645786,73.38461538461539,WAGON,8.5,28.5,N,FWD
WHITE,OTHER,N,1,PERSONAL,20.47,1,18.914,10.0,33,13.832688602095642,71.61538461538461,SEDAN,8.2,26.0,N,FWD
SILVER,OTHER,N,2,PERSONAL,6.9,5,62.328,10.0,48,13.832688602095642,71.61538461538461,SEDAN,7.9,31.0,N,FWD
GRAY,BLACK,N,1,PERSONAL,12.995,3,29.86,13.0,31,4.156328806440607,79.07692307692308,SEDAN,8.1,31.0,N,FWD
BLACK,BLACK,N,1,PERSONAL,22.0,0,10.025,9.0,15,11.692583720044867,78.23076923076923,SUV,8.4,29.0,N,AWD
OTHER,OTHER,N,2,FLEET,4.995,13,138.4,18.0,38,8.336902292535045,48.69230769230769,SEDAN,8.1,34.0,N,FWD
WHITE,BLACK,N,2,PERSONAL,11.4,5,52.185,5.0,22,12.1872269830779,43.23076923076923,SEDAN,7.9,32.0,N,FWD
BLUE,BLACK,N,2,PERSONAL,5.988,5,83.968,16.0,14,6.28802759768661,76.23076923076923,SEDAN,6.9,35.0,N,FWD
GRAY,BLACK,N,1,PERSONAL,10.995,9,141.589,8.0,39,1.7781767945930906,74.0,SUV,7.7,23.0,Y,AWD
WHITE,BLACK,N,1,PERSONAL,22.988,2,34.761,22.0,50,2.208680273976825,57.92307692307692,SUV,8.4,19.0,Y,FWD
GRAY,BLACK,N,1,PERSONAL,16.815,1,26.633,16.0,14,6.28802759768661,76.23076923076923,SUV,7.4,29.5,N,FWD
RED,BEIGE,N,2,PERSONAL,43.988,3,36.217,22.0,43,2.208680273976825,57.92307692307692,SUV,8.4,19.0,Y,FWD
BLACK,OTHER,N,1,PERSONAL,45.594,1,23.71,10.0,3,13.832688602095642,71.61538461538461,SUV,8.3,20.5,N,AWD
WHITE,BLACK,N,1,PERSONAL,17.9,1,12.229,16.0,49,6.28802759768661,76.23076923076923,SEDAN,7.7,33.5,N,FWD
BLACK,BLACK,N,1,PERSONAL,15.491,1,37.734,14.0,38,3.9890632445645786,73.38461538461539,SEDAN,8.4,28.5,N,FWD
BLACK,OTHER,N,2,PERSONAL,5.5,13,95.0,18.0,39,8.336902292535045,48.69230769230769,SEDAN,8.1,34.0,N,FWD
WHITE,OTHER,N,1,PERSONAL,18.985,1,39.916,10.0,18,13.832688602095642,71.61538461538461,SEDAN,8.2,26.0,N,AWD
SILVER,BLACK,N,1,PERSONAL,23.446,1,40.657,16.0,49,6.28802759768661,76.23076923076923,SUV,7.4,23.5,N,FWD
BLACK,BLACK,N,2,FLEET,9.99,7,125.57,16.0,22,6.28802759768661,76.23076923076923,SUV,7.4,23.5,N,AWD
SILVER,OTHER,N,2,PERSONAL,7.999,8,126.873,2.0,29,1.6699578894174951,54.30769230769231,HATCHBACK,7.5,25.5,Y,FWD
BLACK,BEIGE,N,2,PERSONAL,14.495,6,45.43,6.0,39,2.2234046752368357,58.76923076923077,SEDAN,7.8,30.5,N,FWD
GRAY,GRAY,Y,2,PERSONAL,6.891,9,99.929,13.0,8,4.156328806440607,79.07692307692308,SEDAN,8.3,30.5,N,FWD
GRAY,BLACK,N,1,PERSONAL,16.724,4,47.93,2.0,49,1.6699578894174951,54.30769230769231,HATCHBACK,7.5,25.5,Y,FWD
WHITE,BLACK,N,1,PERSONAL,27.212,1,38.177,25.0,22,2.126715603110482,98.53846153846153,SEDAN,7.3,24.5,N,AWD
SILVER,BLACK,N,2,PERSONAL,10.59,8,114.379,22.0,10,2.208680273976825,57.92307692307692,SUV,8.4,19.0,Y,FWD
BLACK,BLACK,N,1,PERSONAL,17.62,0,46.407,9.0,11,11.692583720044867,78.23076923076923,SEDAN,7.8,32.5,N,FWD
BLACK,BEIGE,N,1,PERSONAL,25.3,3,33.739,22.0,34,2.208680273976825,57.92307692307692,SEDAN,7.9,28.5,Y,FWD
WHITE,BLACK,N,1,PERSONAL,11.999,1,16.0,16.0,39,6.28802759768661,76.23076923076923,SEDAN,6.9,35.0,N,FWD
OTHER,BEIGE,N,2,PERSONAL,7.995,9,135.632,18.0,14,8.336902292535045,48.69230769230769,SUV,8.5,29.0,N,FWD
BLACK,BLACK,N,1,FLEET,21.597,0,28.619,14.0,14,3.9890632445645786,73.38461538461539,SUV,8.5,25.5,N,FWD
WHITE,BLACK,N,1,PERSONAL,15.998,0,29.384,5.0,27,12.1872269830779,43.23076923076923,SEDAN,7.9,32.0,N,FWD
GRAY,BLACK,N,1,PERSONAL,16.495,1,27.183,10.0,7,13.832688602095642,71.61538461538461,SEDAN,8.2,26.0,N,FWD
BLUE,GRAY,N,1,FLEET,12.999,1,16.069,13.0,31,4.156328806440607,79.07692307692308,SEDAN,8.1,31.0,N,FWD
WHITE,BLACK,N,1,PERSONAL,15.408,1,22.976,14.0,27,3.9890632445645786,73.38461538461539,WAGON,8.5,28.5,N,FWD
RED,BLACK,N,1,PERSONAL,9.898,3,17.769,14.0,27,3.9890632445645786,73.38461538461539,SEDAN,8.4,36.0,N,FWD
SILVER,BLACK,N,1,FLEET,14.9,1,19.856,10.0,29,13.832688602095642,71.61538461538461,SEDAN,8.2,26.0,N,AWD
SILVER,OTHER,N,1,PERSONAL,15.995,1,41.628,10.0,27,13.832688602095642,71.61538461538461,SEDAN,8.2,26.0,N,FWD
SILVER,GRAY,N,1,PERSONAL,12.099,1,41.329,13.0,11,4.156328806440607,79.07692307692308,SEDAN,8.1,31.0,N,FWD
SILVER,BLACK,N,1,PERSONAL,34.17,1,39.985,9.0,27,11.692583720044867,78.23076923076923,SUV,7.6,18.5,N,AWD
SILVER,BLACK,N,1,PERSONAL,22.99,3,36.057,22.0,48,2.208680273976825,57.92307692307692,SEDAN,7.9,28.5,Y,AWD
WHITE,OTHER,N,1,PERSONAL,34.969,3,37.783,22.0,47,2.208680273976825,57.92307692307692,SUV,8.4,19.0,Y,FWD
BLACK,OTHER,N,2,FLEET,5.439,7,127.824,6.0,31,2.2234046752368357,58.76923076923077,SEDAN,7.8,30.5,N,FWD
RED,OTHER,N,2,PERSONAL,8.5,7,81.523,10.0,31,13.832688602095642,71.61538461538461,SEDAN,8.2,26.0,N,FWD
WHITE,BLACK,N,1,PERSONAL,14.779,1,25.641,14.0,3,3.9890632445645786,73.38461538461539,WAGON,8.5,28.5,N,FWD
BLACK,BLACK,N,1,PERSONAL,19.788,1,28.84,25.0,6,2.126715603110482,98.53846153846153,SUV,5.5,22.0,N,AWD
BLUE,BLACK,N,1,PERSONAL,41.35,1,38.357,9.0,27,11.692583720044867,78.23076923076923,SUV,7.6,18.5,N,AWD
SILVER,BLACK,Y,1,PERSONAL,18.499,3,43.657,16.0,17,6.28802759768661,76.23076923076923,SUV,7.4,23.5,N,FWD
SILVER,BLACK,Y,2,PERSONAL,10.995,10,128.008,2.0,49,1.6699578894174951,54.30769230769231,SUV,7.5,25.5,Y,FWD
SILVER,BLACK,N,1,FLEET,13.443,1,29.947,16.0,29,6.28802759768661,76.23076923076923,SEDAN,7.2,33.0,N,FWD
GRAY,GRAY,N,2,PERSONAL,6.999,9,69.166,13.0,27,4.156328806440607,79.07692307692308,SEDAN,8.3,30.5,N,FWD
BLUE,BEIGE,N,1,PERSONAL,48.488,3,30.146,22.0,14,2.208680273976825,57.92307692307692,SUV,8.4,19.0,Y,FWD
GRAY,GRAY,N,1,PERSONAL,13.998,1,26.619,13.0,27,4.156328806440607,79.07692307692308,SEDAN,8.1,31.0,N,FWD
SILVER,GRAY,Y,1,PERSONAL,13.194,1,37.949,10.0,27,13.832688602095642,71.61538461538461,SEDAN,8.2,26.0,N,FWD
OTHER,BLACK,N,1,PERSONAL,3.95,11,198.394,23.0,9,4.128452974634556,23.23076923076923,SUV,7.8,29.5,N,FWD
SILVER,BLACK,N,1,PERSONAL,43.996,1,22.464,9.0,9,11.692583720044867,78.23076923076923,SUV,7.9,18.5,N,AWD
WHITE,BLACK,N,1,PERSONAL,16.993,1,34.651,16.0,49,6.28802759768661,76.23076923076923,SEDAN,7.7,33.5,N,FWD
SILVER,BLACK,N,2,PERSONAL,7.987,5,154.68,16.0,11,6.28802759768661,76.23076923076923,SEDAN,7.7,33.5,N,FWD
WHITE,BLACK,N,1,PERSONAL,13.45,3,109.353,16.0,19,6.28802759768661,76.23076923076923,SUV,7.8,24.0,N,AWD
WHITE,BLACK,N,1,PERSONAL,18.349,1,40.083,5.0,23,12.1872269830779,43.23076923076923,SEDAN,8.7,35.0,N,FWD
WHITE,BLACK,N,1,PERSONAL,16.664,0,21.612,5.0,14,12.1872269830779,43.23076923076923,SEDAN,7.9,32.0,N,FWD
GRAY,BLACK,N,1,FLEET,16.498,1,32.362,16.0,10,6.28802759768661,76.23076923076923,SUV,7.4,29.5,N,FWD
GRAY,OTHER,N,1,PERSONAL,14.998,4,36.552,18.0,8,8.336902292535045,48.69230769230769,SEDAN,8.2,34.0,N,FWD
GRAY,GRAY,N,2,PERSONAL,6.99,7,96.469,13.0,49,4.156328806440607,79.07692307692308,SEDAN,8.1,31.0,N,FWD
GRAY,GRAY,Y,2,PERSONAL,13.988,3,39.024,18.0,27,8.336902292535045,48.69230769230769,SEDAN,8.1,34.0,N,FWD
SILVER,BLACK,N,1,PERSONAL,5.511,7,135.957,25.0,9,2.126715603110482,98.53846153846153,SUV,5.5,22.0,N,FWD
WHITE,GRAY,N,1,PERSONAL,17.847,0,16.721,9.0,29,11.692583720044867,78.23076923076923,SEDAN,7.8,32.5,N,FWD
BLACK,BLACK,N,1,FLEET,31.995,3,28.032,2.0,38,1.6699578894174951,54.30769230769231,SUV,7.5,25.5,Y,FWD
WHITE,OTHER,N,1,PERSONAL,34.5,3,31.0,2.0,31,1.6699578894174951,54.30769230769231,SUV,7.5,25.5,Y,AWD
WHITE,BLACK,N,1,PERSONAL,38.8,1,14.028,26.0,10,5.534839958792396,74.23076923076923,SUV,7.1,21.0,N,FWD
WHITE,BLACK,Y,2,FLEET,5.8,5,101.347,31.0,27,0.6898618253052382,94.76923076923077,SEDAN,8.0,20.5,N,FWD
WHITE,BLACK,N,1,PERSONAL,9.95,3,38.0,16.0,49,6.28802759768661,76.23076923076923,SEDAN,7.2,33.0,N,FWD
BLUE,GRAY,N,1,PERSONAL,14.4,1,18.479,13.0,14,4.156328806440607,79.07692307692308,SEDAN,8.1,31.0,N,FWD
WHITE,BLACK,N,1,PERSONAL,23.616,0,3.492,9.0,47,11.692583720044867,78.23076923076923,SUV,8.4,29.0,N,AWD
SILVER,BLACK,N,1,FLEET,19.192,1,28.218,25.0,30,2.126715603110482,98.53846153846153,SUV,5.5,22.0,N,AWD
GRAY,GRAY,N,2,FLEET,8.0,7,102.802,18.0,10,8.336902292535045,48.69230769230769,SEDAN,8.2,34.0,N,FWD
SILVER,GRAY,Y,2,PERSONAL,5.677,9,154.677,13.0,24,4.156328806440607,79.07692307692308,SEDAN,8.3,30.5,N,FWD
BLACK,BLACK,N,2,FLEET,12.995,3,49.771,16.0,27,6.28802759768661,76.23076923076923,SUV,7.4,29.5,N,FWD
GRAY,BLACK,N,1,PERSONAL,13.757,1,21.051,13.0,7,4.156328806440607,79.07692307692308,SEDAN,8.1,31.0,N,FWD
GRAY,BLACK,N,1,PERSONAL,16.5,1,38.249,16.0,14,6.28802759768661,76.23076923076923,SUV,7.4,29.5,N,FWD
SILVER,BLACK,N,1,PERSONAL,23.413,1,31.123,5.0,49,12.1872269830779,43.23076923076923,SUV,7.9,30.5,N,FWD
SILVER,BLACK,N,1,PERSONAL,44.9,1,22.626,9.0,3,11.692583720044867,78.23076923076923,SUV,7.9,18.5,N,AWD
BLUE,OTHER,N,2,PERSONAL,5.973,10,117.526,5.0,31,12.1872269830779,43.23076923076923,SEDAN,7.9,32.0,N,FWD
BLACK,BLACK,N,1,PERSONAL,13.749,1,39.284,13.0,47,4.156328806440607,79.07692307692308,SEDAN,8.1,31.0,N,FWD
BLUE,BLACK,N,1,PERSONAL,17.999,3,29.726,16.0,26,6.28802759768661,76.23076923076923,SEDAN,7.8,25.0,N,FWD
WHITE,BLACK,N,1,PERSONAL,22.995,0,17.928,28.0,38,3.3940162460390058,72.07692307692308,SUV,7.8,28.0,N,FWD
BLACK,BLACK,N,1,PERSONAL,20.226,3,55.663,18.0,36,8.336902292535045,48.69230769230769,SUV,8.5,29.0,N,AWD
GRAY,OTHER,N,1,PERSONAL,32.498,1,30.939,5.0,14,12.1872269830779,43.23076923076923,SUV,7.5,19.0,N,AWD
SILVER,GRAY,N,1,PERSONAL,11.7,7,111.328,5.0,19,12.1872269830779,43.23076923076923,SUV,7.9,30.5,N,AWD
WHITE,OTHER,N,1,FLEET,15.498,3,123.86,18.0,30,8.336902292535045,48.69230769230769,VAN/MINIVAN,8.4,23.5,N,FWD
RED,GRAY,Y,1,FLEET,9.195,3,13.314,13.0,27,4.156328806440607,79.07692307692308,SEDAN,8.1,31.0,N,FWD
SILVER,BLACK,N,2,PERSONAL,15.788,5,55.056,5.0,49,12.1872269830779,43.23076923076923,SUV,7.9,30.5,N,FWD
BLACK,BLACK,Y,2,FLEET,19.88,3,44.996,22.0,39,2.208680273976825,57.92307692307692,SEDAN,7.9,28.5,Y,AWD
WHITE,BLACK,N,1,PERSONAL,22.991,1,12.474,13.0,40,4.156328806440607,79.07692307692308,SUV,8.5,25.5,N,AWD
BLACK,GRAY,N,1,PERSONAL,14.5,1,21.647,14.0,27,3.9890632445645786,73.38461538461539,WAGON,8.5,28.5,N,FWD
WHITE,BLACK,N,0,PERSONAL,14.997,0,2.378,9.0,31,11.692583720044867,78.23076923076923,SEDAN,7.8,32.5,N,FWD
RED,BLACK,N,1,PERSONAL,27.997,1,13.004,25.0,29,2.126715603110482,98.53846153846153,COUPE,8.3,24.5,Y,AWD
RED,OTHER,Y,1,FLEET,10.099,2,44.895,5.0,49,12.1872269830779,43.23076923076923,SEDAN,8.1,36.0,N,FWD
WHITE,BLACK,N,1,PERSONAL,13.637,3,19.8,13.0,29,4.156328806440607,79.07692307692308,SEDAN,8.1,31.0,N,FWD
BLACK,BEIGE,Y,1,PERSONAL,21.444,3,47.95,2.0,10,1.6699578894174951,54.30769230769231,SEDAN,8.1,27.5,Y,FWD
GRAY,BLACK,N,1,PERSONAL,36.988,3,12.104,22.0,49,2.208680273976825,57.92307692307692,SUV,8.4,19.0,Y,AWD
RED,BLACK,N,1,PERSONAL,38.5,1,2.044,26.0,7,5.534839958792396,74.23076923076923,SUV,7.1,21.0,N,FWD
WHITE,GRAY,N,1,FLEET,15.99,3,34.774,13.0,14,4.156328806440607,79.07692307692308,SUV,7.9,26.5,N,AWD
WHITE,BLACK,N,1,PERSONAL,10.75,1,37.409,14.0,27,3.9890632445645786,73.38461538461539,WAGON,8.5,28.5,N,FWD
RED,GRAY,N,1,PERSONAL,10.905,1,30.771,13.0,27,4.156328806440607,79.07692307692308,SEDAN,8.1,31.0,N,FWD
SILVER,GRAY,Y,2,PERSONAL,10.874,5,93.163,5.0,22,12.1872269830779,43.23076923076923,SEDAN,8.7,35.0,N,FWD
WHITE,GRAY,N,1,PERSONAL,20.675,3,41.981,16.0,3,6.28802759768661,76.23076923076923,SUV,7.4,29.5,N,AWD
WHITE,OTHER,N,1,PERSONAL,21.497,1,15.928,5.0,14,12.1872269830779,43.23076923076923,SEDAN,8.7,35.0,N,FWD
BLACK,GRAY,Y,2,FLEET,5.499,7,96.743,13.0,34,4.156328806440607,79.07692307692308,SEDAN,8.3,33.0,N,FWD
SILVER,BLACK,N,1,PERSONAL,18.948,1,20.202,5.0,39,12.1872269830779,43.23076923076923,SEDAN,8.7,35.0,N,FWD
RED,BLACK,Y,2,PERSONAL,9.5,8,87.565,5.0,49,12.1872269830779,43.23076923076923,SEDAN,8.7,35.0,N,FWD
BLACK,OTHER,N,1,PERSONAL,34.97,1,38.545,10.0,27,13.832688602095642,71.61538461538461,SUV,8.3,20.5,N,AWD
GRAY,GRAY,N,1,PERSONAL,12.91,1,33.714,13.0,14,4.156328806440607,79.07692307692308,SEDAN,8.1,31.0,N,FWD
BLACK,BLACK,N,1,PERSONAL,14.148,3,30.346,18.0,27,8.336902292535045,48.69230769230769,SEDAN,8.2,34.0,N,FWD
WHITE,BLACK,N,1,PERSONAL,17.591,0,29.614,14.0,20,3.9890632445645786,73.38461538461539,SUV,8.5,25.5,N,AWD
WHITE,BLACK,Y,1,PERSONAL,22.46,3,28.332,22.0,10,2.208680273976825,57.92307692307692,SEDAN,7.9,28.5,Y,AWD
GRAY,GRAY,N,1,PERSONAL,17.176,0,9.725,5.0,33,12.1872269830779,43.23076923076923,SEDAN,7.9,32.0,N,FWD
BLACK,BEIGE,N,1,PERSONAL,10.5,9,129.376,8.0,23,1.7781767945930906,74.0,SUV,8.6,26.5,Y,AWD
BLACK,BLACK,N,2,FLEET,9.476,5,55.788,13.0,11,4.156328806440607,79.07692307692308,SEDAN,8.1,31.0,N,FWD
SILVER,BLACK,N,2,PERSONAL,5.29,11,149.192,3.0,9,1.0989843197019002,82.92307692307692,SUV,7.9,22.0,N,AWD
SILVER,BLACK,N,1,PERSONAL,16.998,1,12.556,10.0,39,13.832688602095642,71.61538461538461,SUV,6.3,28.0,N,AWD
SILVER,GRAY,N,1,PERSONAL,11.939,1,34.83,13.0,27,4.156328806440607,79.07692307692308,SEDAN,8.1,31.0,N,FWD
WHITE,BEIGE,N,1,PERSONAL,22.659,3,26.425,22.0,14,2.208680273976825,57.92307692307692,SEDAN,7.9,28.5,Y,AWD
BLACK,BLACK,N,1,PERSONAL,15.9,1,30.27,10.0,14,13.832688602095642,71.61538461538461,SEDAN,8.2,26.0,N,FWD
RED,BLACK,N,1,PERSONAL,21.995,1,36.64,31.0,8,0.6898618253052382,94.76923076923077,SEDAN,8.0,20.5,N,AWD
SILVER,GRAY,N,2,FLEET,6.446,7,200.663,10.0,13,13.832688602095642,71.61538461538461,SUV,7.3,20.5,N,AWD
RED,BLACK,N,2,PERSONAL,18.99,3,25.874,16.0,34,6.28802759768661,76.23076923076923,SUV,7.4,29.5,N,AWD
GRAY,BLACK,N,1,PERSONAL,10.488,1,15.333,10.0,49,13.832688602095642,71.61538461538461,SEDAN,7.9,31.0,N,FWD
BLACK,BLACK,N,1,FLEET,7.998,3,41.498,5.0,27,12.1872269830779,43.23076923076923,HATCHBACK,8.1,36.0,N,FWD
SILVER,BLACK,N,1,PERSONAL,14.99,1,18.394,25.0,27,2.126715603110482,98.53846153846153,SUV,5.5,22.0,N,FWD
RED,BLACK,N,1,PERSONAL,23.995,1,27.202,10.0,10,13.832688602095642,71.61538461538461,COUPE,8.3,26.0,Y,FWD
WHITE,BLACK,N,1,PERSONAL,11.999,3,37.428,5.0,49,12.1872269830779,43.23076923076923,SEDAN,7.9,32.0,N,FWD
BLACK,BLACK,N,1,PERSONAL,18.5,1,40.009,16.0,3,6.28802759768661,76.23076923076923,SUV,7.4,29.5,N,AWD
BLUE,BLACK,N,1,PERSONAL,17.495,1,6.96,10.0,50,13.832688602095642,71.61538461538461,SEDAN,8.2,26.0,N,FWD
GRAY,GRAY,N,1,PERSONAL,17.7,3,39.279,18.0,8,8.336902292535045,48.69230769230769,SUV,8.5,29.0,N,FWD
GRAY,BLACK,N,1,FLEET,13.19,1,27.894,9.0,29,11.692583720044867,78.23076923076923,SEDAN,8.5,33.0,N,FWD
WHITE,BLACK,N,1,PERSONAL,16.892,1,38.337,16.0,14,6.28802759768661,76.23076923076923,SUV,7.4,29.5,N,FWD
WHITE,OTHER,N,1,PERSONAL,32.498,1,27.347,5.0,14,12.1872269830779,43.23076923076923,SUV,7.5,19.0,N,AWD
WHITE,BEIGE,N,1,PERSONAL,35.988,3,26.777,22.0,49,2.208680273976825,57.92307692307692,SUV,8.4,19.0,Y,AWD
